rank,username,attempts,pct_of_total
978,ATW,4,0.0004
979,ATX,4,0.0004
980,ATY,4,0.0004
981,ATZ,4,0.0004
982,AU,4,0.0004
983,AUA,4,0.0004
984,AUB,4,0.0004
985,AUC,4,0.0004
986,AUD,4,0.0004
987,AUE,4,0.0004
988,AUF,4,0.0004
989,AUG,4,0.0004
990,AUH,4,0.0004
991,AUI,4,0.0004
992,AUJ,4,0.0004
993,AUK,4,0.0004
994,AUL,4,0.0004
995,AUM,4,0.0004
996,AUN,4,0.0004
997,AUO,4,0.0004
998,AUP,4,0.0004
999,AUQ,4,0.0004
1000,AUR,4,0.0004
1001,AUS,4,0.0004
1002,AUT,4,0.0004
1003,AUU,4,0.0004
1004,AUV,4,0.0004
1005,AUW,4,0.0004
1006,AUX,4,0.0004
1007,AUY,4,0.0004
1008,AUZ,4,0.0004
1009,AV,4,0.0004
1010,AVB,4,0.0004
1011,AVC,4,0.0004
1012,AVD,4,0.0004
1013,AVE,4,0.0004
1014,AVF,4,0.0004
1015,AVG,4,0.0004
1016,AVH,4,0.0004
1017,AVI,4,0.0004
1018,AVJ,4,0.0004
1019,AVK,4,0.0004
1020,AVL,4,0.0004
1021,AVM,4,0.0004
1022,AVN,4,0.0004
1023,AVO,4,0.0004
1024,AVP,4,0.0004
1025,AVQ,4,0.0004
1026,AVR,4,0.0004
1027,AVS,4,0.0004
1028,AVT,4,0.0004
1029,AVU,4,0.0004
1030,AVV,4,0.0004
1031,AVW,4,0.0004
1032,AVX,4,0.0004
1033,AVY,4,0.0004
1034,AVZ,4,0.0004
1035,AW,4,0.0004
1036,AWA,4,0.0004
1037,AWB,4,0.0004
1038,AWC,4,0.0004
1039,AWD,4,0.0004
1040,AWE,4,0.0004
1041,AWF,4,0.0004
1042,AWG,4,0.0004
1043,AWH,4,0.0004
1044,AWI,4,0.0004
1045,AWJ,4,0.0004
1046,AWK,4,0.0004
1047,AWL,4,0.0004
1048,AWM,4,0.0004
1049,AWN,4,0.0004
1050,AWO,4,0.0004
1051,AWP,4,0.0004
1052,AWQ,4,0.0004
1053,AWR,4,0.0004
1054,AWS,4,0.0004
1055,AWT,4,0.0004
1056,AWU,4,0.0004
1057,AWV,4,0.0004
1058,AWW,4,0.0004
1059,AWX,4,0.0004
1060,AWY,4,0.0004
1061,AWZ,4,0.0004
1062,AX,4,0.0004
1063,AXA,4,0.0004
1064,AXB,4,0.0004
1065,AXC,4,0.0004
1066,AXD,4,0.0004
1067,AXE,4,0.0004
1068,AXF,4,0.0004
1069,AXG,4,0.0004
1070,AXH,4,0.0004
1071,AXI,4,0.0004
1072,AXJ,4,0.0004
1073,AXK,4,0.0004
1074,AXL,4,0.0004
1075,AXM,4,0.0004
1076,AXN,4,0.0004
1077,AXO,4,0.0004
1078,AXP,4,0.0004
1079,AXQ,4,0.0004
1080,AXR,4,0.0004
1081,AXS,4,0.0004
1082,AXT,4,0.0004
1083,AXU,4,0.0004
1084,AXV,4,0.0004
1085,AXW,4,0.0004
1086,AXX,4,0.0004
1087,AXY,4,0.0004
1088,AXZ,4,0.0004
1089,AY,4,0.0004
1090,AYA,4,0.0004
1091,AYB,4,0.0004
1092,AYC,4,0.0004
1093,AYD,4,0.0004
1094,AYE,4,0.0004
1095,AYF,4,0.0004
1096,AYG,4,0.0004
1097,AYH,4,0.0004
1098,AYI,4,0.0004
1099,AYJ,4,0.0004
1100,AYK,4,0.0004
1101,AYL,4,0.0004
1102,AYM,4,0.0004
1103,AYN,4,0.0004
1104,AYO,4,0.0004
1105,AYP,4,0.0004
1106,AYQ,4,0.0004
1107,AYR,4,0.0004
1108,AYS,4,0.0004
1109,AYT,4,0.0004
1110,AYU,4,0.0004
1111,AYV,4,0.0004
1112,AYW,4,0.0004
1113,AYX,4,0.0004
1114,AYY,4,0.0004
1115,AYZ,4,0.0004
1116,AZ,4,0.0004
1117,AZA,4,0.0004
1118,AZB,4,0.0004
1119,AZC,4,0.0004
1120,AZD,4,0.0004
1121,AZE,4,0.0004
1122,AZF,4,0.0004
1123,AZG,4,0.0004
1124,AZH,4,0.0004
1125,AZI,4,0.0004
1126,AZJ,4,0.0004
1127,AZK,4,0.0004
1128,AZL,4,0.0004
1129,AZM,4,0.0004
1130,AZN,4,0.0004
1131,AZO,4,0.0004
1132,AZP,4,0.0004
1133,AZQ,4,0.0004
1134,AZR,4,0.0004
1135,AZS,4,0.0004
1136,AZT,4,0.0004
1137,AZU,4,0.0004
1138,AZV,4,0.0004
1139,AZW,4,0.0004
1140,AZX,4,0.0004
1141,AZY,4,0.0004
1142,AZZ,4,0.0004
1143,B,4,0.0004
1144,BA,4,0.0004
1145,BAA,4,0.0004
1146,BAB,4,0.0004
1147,BAC,4,0.0004
1148,BAD,4,0.0004
1149,BAE,4,0.0004
1150,BAF,4,0.0004
1151,BAG,4,0.0004
1152,BAH,4,0.0004
1153,BAI,4,0.0004
1154,BAJ,4,0.0004
1155,BAK,4,0.0004
1156,BAL,4,0.0004
1157,BAM,4,0.0004
1158,BAN,4,0.0004
1159,BAO,4,0.0004
1160,BAP,4,0.0004
1161,BAQ,4,0.0004
1162,BAR,4,0.0004
1163,BAS,4,0.0004
1164,BAT,4,0.0004
1165,BAU,4,0.0004
1166,BAV,4,0.0004
1167,BAW,4,0.0004
1168,BAX,4,0.0004
1169,BAY,4,0.0004
1170,BAZ,4,0.0004
1171,BB,4,0.0004
1172,BBA,4,0.0004
1173,BBB,4,0.0004
1174,BBC,4,0.0004
1175,BBD,4,0.0004
1176,BBE,4,0.0004
1177,BBF,4,0.0004
1178,BBG,4,0.0004
1179,BBH,4,0.0004
1180,BBI,4,0.0004
1181,BBJ,4,0.0004
1182,BBK,4,0.0004
1183,BBL,4,0.0004
1184,BBM,4,0.0004
1185,BBN,4,0.0004
1186,BBO,4,0.0004
1187,BBP,4,0.0004
1188,BBQ,4,0.0004
1189,BBR,4,0.0004
1190,BBS,4,0.0004
1191,BBT,4,0.0004
1192,BBU,4,0.0004
1193,BBV,4,0.0004
1194,BBW,4,0.0004
1195,BBX,4,0.0004
1196,BBY,4,0.0004
1197,BBZ,4,0.0004
1198,BC,4,0.0004
1199,BCA,4,0.0004
1200,BCB,4,0.0004
1201,BCC,4,0.0004
1202,BCD,4,0.0004
1203,BCE,4,0.0004
1204,BCF,4,0.0004
1205,BCG,4,0.0004
1206,BCH,4,0.0004
1207,BCI,4,0.0004
1208,BCJ,4,0.0004
1209,BCK,4,0.0004
1210,BCL,4,0.0004
1211,BCM,4,0.0004
1212,BCN,4,0.0004
1213,BCO,4,0.0004
1214,BCP,4,0.0004
1215,BCQ,4,0.0004
1216,BCR,4,0.0004
1217,BCS,4,0.0004
1218,BCT,4,0.0004
1219,BCU,4,0.0004
1220,BCV,4,0.0004
1221,BCW,4,0.0004
1222,BCX,4,0.0004
1223,BCY,4,0.0004
1224,BCZ,4,0.0004
1225,BD,4,0.0004
1226,BDA,4,0.0004
1227,BDB,4,0.0004
1228,BDC,4,0.0004
1229,BDD,4,0.0004
1230,BDE,4,0.0004
1231,BDF,4,0.0004
1232,BDG,4,0.0004
1233,BDH,4,0.0004
1234,BDI,4,0.0004
1235,BDJ,4,0.0004
1236,BDK,4,0.0004
1237,BDL,4,0.0004
1238,BDM,4,0.0004
1239,BDN,4,0.0004
1240,BDO,4,0.0004
1241,BDP,4,0.0004
1242,BDQ,4,0.0004
1243,BDR,4,0.0004
1244,BDS,4,0.0004
1245,BDT,4,0.0004
1246,BDU,4,0.0004
1247,BDV,4,0.0004
1248,BDW,4,0.0004
1249,BDX,4,0.0004
1250,BDY,4,0.0004
1251,BDZ,4,0.0004
1252,BE,4,0.0004
1253,BEA,4,0.0004
1254,BEB,4,0.0004
1255,BEC,4,0.0004
1256,BED,4,0.0004
1257,BEE,4,0.0004
1258,BEF,4,0.0004
1259,BEG,4,0.0004
1260,BEH,4,0.0004
1261,BEI,4,0.0004
1262,BEJ,4,0.0004
1263,BEK,4,0.0004
1264,BEL,4,0.0004
1265,BEM,4,0.0004
1266,BEN,4,0.0004
1267,BEO,4,0.0004
1268,BEP,4,0.0004
1269,BEQ,4,0.0004
1270,BER,4,0.0004
1271,BES,4,0.0004
1272,BET,4,0.0004
1273,BEU,4,0.0004
1274,BEV,4,0.0004
1275,BEW,4,0.0004
1276,BEX,4,0.0004
1277,BEY,4,0.0004
1278,BEZ,4,0.0004
1279,BF,4,0.0004
1280,BFA,4,0.0004
1281,BFB,4,0.0004
1282,BFC,4,0.0004
1283,BFD,4,0.0004
1284,BFE,4,0.0004
1285,BFF,4,0.0004
1286,BFG,4,0.0004
1287,BFH,4,0.0004
1288,BFI,4,0.0004
1289,BFJ,4,0.0004
1290,BFK,4,0.0004
1291,BFL,4,0.0004
1292,BFM,4,0.0004
1293,BFN,4,0.0004
1294,BFO,4,0.0004
1295,BFP,4,0.0004
1296,BFQ,4,0.0004
1297,BFR,4,0.0004
1298,BFS,4,0.0004
1299,BFT,4,0.0004
1300,BFU,4,0.0004
1301,BFV,4,0.0004
1302,BFW,4,0.0004
1303,BFX,4,0.0004
1304,BFY,4,0.0004
1305,BFZ,4,0.0004
1306,BG,4,0.0004
1307,BGA,4,0.0004
1308,BGB,4,0.0004
1309,BGC,4,0.0004
1310,BGD,4,0.0004
1311,BGE,4,0.0004
1312,BGF,4,0.0004
1313,BGG,4,0.0004
1314,BGH,4,0.0004
1315,BGI,4,0.0004
1316,BGJ,4,0.0004
1317,BGK,4,0.0004
1318,BGL,4,0.0004
1319,BGM,4,0.0004
1320,BGN,4,0.0004
1321,BGO,4,0.0004
1322,BGP,4,0.0004
1323,BGQ,4,0.0004
1324,BGR,4,0.0004
1325,BGS,4,0.0004
1326,BGT,4,0.0004
1327,BGU,4,0.0004
1328,BGV,4,0.0004
1329,BGW,4,0.0004
1330,BGX,4,0.0004
1331,BGY,4,0.0004
1332,BGZ,4,0.0004
1333,BH,4,0.0004
1334,BHA,4,0.0004
1335,BHB,4,0.0004
1336,BHC,4,0.0004
1337,BHD,4,0.0004
1338,BHE,4,0.0004
1339,BHF,4,0.0004
1340,BHG,4,0.0004
1341,BHH,4,0.0004
1342,BHI,4,0.0004
1343,BHJ,4,0.0004
1344,BHK,4,0.0004
1345,BHL,4,0.0004
1346,BHM,4,0.0004
1347,BHN,4,0.0004
1348,BHO,4,0.0004
1349,BHP,4,0.0004
1350,BHQ,4,0.0004
1351,BHR,4,0.0004
1352,BHS,4,0.0004
1353,BHT,4,0.0004
1354,BHU,4,0.0004
1355,BHV,4,0.0004
1356,BHW,4,0.0004
1357,BHX,4,0.0004
1358,BHY,4,0.0004
1359,BHZ,4,0.0004
1360,BI,4,0.0004
1361,BIA,4,0.0004
1362,BIB,4,0.0004
1363,BIC,4,0.0004
1364,BID,4,0.0004
1365,BIE,4,0.0004
1366,BIF,4,0.0004
1367,BIG,4,0.0004
1368,BIH,4,0.0004
1369,BII,4,0.0004
1370,BIJ,4,0.0004
1371,BIK,4,0.0004
1372,BIL,4,0.0004
1373,BIM,4,0.0004
1374,BIN,4,0.0004
1375,BIO,4,0.0004
1376,BIP,4,0.0004
1377,BIQ,4,0.0004
1378,BIR,4,0.0004
1379,BIS,4,0.0004
1380,BIT,4,0.0004
1381,BIU,4,0.0004
1382,BIV,4,0.0004
1383,BIW,4,0.0004
1384,BIX,4,0.0004
1385,BIY,4,0.0004
1386,BIZ,4,0.0004
1387,BJ,4,0.0004
1388,BJA,4,0.0004
1389,BJB,4,0.0004
1390,BJC,4,0.0004
1391,BJD,4,0.0004
1392,BJE,4,0.0004
1393,BJF,4,0.0004
1394,BJG,4,0.0004
1395,BJH,4,0.0004
1396,BJI,4,0.0004
1397,BJJ,4,0.0004
1398,BJK,4,0.0004
1399,BJL,4,0.0004
1400,BJM,4,0.0004
1401,BJN,4,0.0004
1402,BJO,4,0.0004
1403,BJP,4,0.0004
1404,BJQ,4,0.0004
1405,BJR,4,0.0004
1406,BJS,4,0.0004
1407,BJT,4,0.0004
1408,BJU,4,0.0004
1409,BJV,4,0.0004
1410,BJW,4,0.0004
1411,BJX,4,0.0004
1412,BJY,4,0.0004
1413,BJZ,4,0.0004
1414,BK,4,0.0004
1415,BKA,4,0.0004
1416,BKB,4,0.0004
1417,BKC,4,0.0004
1418,BKD,4,0.0004
1419,BKE,4,0.0004
1420,BKF,4,0.0004
1421,BKG,4,0.0004
1422,BKH,4,0.0004
1423,BKI,4,0.0004
1424,BKJ,4,0.0004
1425,BKK,4,0.0004
1426,BKL,4,0.0004
1427,BKM,4,0.0004
1428,BKN,4,0.0004
1429,BKO,4,0.0004
1430,BKP,4,0.0004
1431,BKQ,4,0.0004
1432,BKR,4,0.0004
1433,BKS,4,0.0004
1434,BKT,4,0.0004
1435,BKU,4,0.0004
1436,BKV,4,0.0004
1437,BKW,4,0.0004
1438,BKX,4,0.0004
1439,BKY,4,0.0004
1440,BKZ,4,0.0004
1441,BL,4,0.0004
1442,BLA,4,0.0004
1443,BLB,4,0.0004
1444,BLC,4,0.0004
1445,BLD,4,0.0004
1446,BLE,4,0.0004
1447,BLF,4,0.0004
1448,BLG,4,0.0004
1449,BLH,4,0.0004
1450,BLI,4,0.0004
1451,BLJ,4,0.0004
1452,BLK,4,0.0004
1453,BLL,4,0.0004
1454,BLM,4,0.0004
1455,BLN,4,0.0004
1456,BLO,4,0.0004
1457,BLP,4,0.0004
1458,BLQ,4,0.0004
1459,BLR,4,0.0004
1460,BLS,4,0.0004
1461,BLT,4,0.0004
1462,BLU,4,0.0004
1463,BLV,4,0.0004
1464,BLW,4,0.0004
1465,BLX,4,0.0004
1466,BLY,4,0.0004
1467,BLZ,4,0.0004
1468,BM,4,0.0004
1469,BMA,4,0.0004
1470,BMB,4,0.0004
1471,BMC,4,0.0004
1472,BMD,4,0.0004
1473,BME,4,0.0004
1474,BMF,4,0.0004
1475,BMG,4,0.0004
1476,BMH,4,0.0004
1477,BMI,4,0.0004
1478,BMJ,4,0.0004
1479,BMK,4,0.0004
1480,BML,4,0.0004
1481,BMM,4,0.0004
1482,BMN,4,0.0004
1483,BMO,4,0.0004
1484,BMP,4,0.0004
1485,BMQ,4,0.0004
1486,BMR,4,0.0004
1487,BMS,4,0.0004
1488,BMT,4,0.0004
1489,BMU,4,0.0004
1490,BMV,4,0.0004
1491,BMW,4,0.0004
1492,BMX,4,0.0004
1493,BMY,4,0.0004
1494,BMZ,4,0.0004
1495,BN,4,0.0004
1496,BNA,4,0.0004
1497,BNB,4,0.0004
1498,BNC,4,0.0004
1499,BND,4,0.0004
1500,BNE,4,0.0004
1501,BNF,4,0.0004
1502,BNG,4,0.0004
1503,BNH,4,0.0004
1504,BNI,4,0.0004
1505,BNJ,4,0.0004
1506,BNK,4,0.0004
1507,BNL,4,0.0004
1508,BNM,4,0.0004
1509,BNN,4,0.0004
1510,BNO,4,0.0004
1511,BNP,4,0.0004
1512,BNQ,4,0.0004
1513,BNR,4,0.0004
1514,BNS,4,0.0004
1515,BNT,4,0.0004
1516,BNU,4,0.0004
1517,BNV,4,0.0004
1518,BNW,4,0.0004
1519,BNX,4,0.0004
1520,BNY,4,0.0004
1521,BNZ,4,0.0004
1522,BO,4,0.0004
1523,BOA,4,0.0004
1524,BOB,4,0.0004
1525,BOC,4,0.0004
1526,BOD,4,0.0004
1527,BOE,4,0.0004
1528,BOF,4,0.0004
1529,BOG,4,0.0004
1530,BOH,4,0.0004
1531,BOI,4,0.0004
1532,BOJ,4,0.0004
1533,BOK,4,0.0004
1534,BOL,4,0.0004
1535,BOM,4,0.0004
1536,BON,4,0.0004
1537,BOO,4,0.0004
1538,BOP,4,0.0004
1539,BOQ,4,0.0004
1540,BOR,4,0.0004
1541,BOS,4,0.0004
1542,BOT,4,0.0004
1543,BOU,4,0.0004
1544,BOV,4,0.0004
1545,BOW,4,0.0004
1546,BOX,4,0.0004
1547,BOY,4,0.0004
1548,BOZ,4,0.0004
1549,BP,4,0.0004
1550,BPA,4,0.0004
1551,BPB,4,0.0004
1552,BPC,4,0.0004
1553,BPD,4,0.0004
1554,BPE,4,0.0004
1555,BPF,4,0.0004
1556,BPG,4,0.0004
1557,BPH,4,0.0004
1558,BPI,4,0.0004
1559,BPJ,4,0.0004
1560,BPK,4,0.0004
1561,BPL,4,0.0004
1562,BPM,4,0.0004
1563,BPN,4,0.0004
1564,BPO,4,0.0004
1565,BPP,4,0.0004
1566,BPQ,4,0.0004
1567,BPR,4,0.0004
1568,BPS,4,0.0004
1569,BPT,4,0.0004
1570,BPU,4,0.0004
1571,BPV,4,0.0004
1572,BPW,4,0.0004
1573,BPX,4,0.0004
1574,BPY,4,0.0004
1575,BPZ,4,0.0004
1576,BQ,4,0.0004
1577,BQA,4,0.0004
1578,BQB,4,0.0004
1579,BQC,4,0.0004
1580,BQD,4,0.0004
1581,BQE,4,0.0004
1582,BQF,4,0.0004
1583,BQG,4,0.0004
1584,BQH,4,0.0004
1585,BQI,4,0.0004
1586,BQJ,4,0.0004
1587,BQK,4,0.0004
1588,BQL,4,0.0004
1589,BQM,4,0.0004
1590,BQN,4,0.0004
1591,BQO,4,0.0004
1592,BQP,4,0.0004
1593,BQQ,4,0.0004
1594,BQR,4,0.0004
1595,BQS,4,0.0004
1596,BQT,4,0.0004
1597,BQU,4,0.0004
1598,BQV,4,0.0004
1599,BQW,4,0.0004
1600,BQX,4,0.0004
1601,BQY,4,0.0004
1602,BQZ,4,0.0004
1603,BR,4,0.0004
1604,BRA,4,0.0004
1605,BRB,4,0.0004
1606,BRC,4,0.0004
1607,BRD,4,0.0004
1608,BRE,4,0.0004
1609,BRF,4,0.0004
1610,BRG,4,0.0004
1611,BRH,4,0.0004
1612,BRI,4,0.0004
1613,BRJ,4,0.0004
1614,BRK,4,0.0004
1615,BRL,4,0.0004
1616,BRM,4,0.0004
1617,BRN,4,0.0004
1618,BRO,4,0.0004
1619,BRP,4,0.0004
1620,BRQ,4,0.0004
1621,BRR,4,0.0004
1622,BRS,4,0.0004
1623,BRT,4,0.0004
1624,BRU,4,0.0004
1625,BRV,4,0.0004
1626,BRW,4,0.0004
1627,BRX,4,0.0004
1628,BRY,4,0.0004
1629,BRZ,4,0.0004
1630,BS,4,0.0004
1631,BSA,4,0.0004
1632,BSB,4,0.0004
1633,BSC,4,0.0004
1634,BSD,4,0.0004
1635,BSE,4,0.0004
1636,BSF,4,0.0004
1637,BSG,4,0.0004
1638,BSH,4,0.0004
1639,BSI,4,0.0004
1640,BSJ,4,0.0004
1641,BSK,4,0.0004
1642,BSL,4,0.0004
1643,BSM,4,0.0004
1644,BSN,4,0.0004
1645,BSO,4,0.0004
1646,BSP,4,0.0004
1647,BSQ,4,0.0004
1648,BSR,4,0.0004
1649,BSS,4,0.0004
1650,BST,4,0.0004
1651,BSU,4,0.0004
1652,BSV,4,0.0004
1653,BSW,4,0.0004
1654,BSX,4,0.0004
1655,BSY,4,0.0004
1656,BSZ,4,0.0004
1657,BT,4,0.0004
1658,BTA,4,0.0004
1659,BTB,4,0.0004
1660,BTC,4,0.0004
1661,BTD,4,0.0004
1662,BTE,4,0.0004
1663,BTF,4,0.0004
1664,BTG,4,0.0004
1665,BTH,4,0.0004
1666,BTI,4,0.0004
1667,BTJ,4,0.0004
1668,BTK,4,0.0004
1669,BTL,4,0.0004
1670,BTM,4,0.0004
1671,BTN,4,0.0004
1672,BTO,4,0.0004
1673,BTP,4,0.0004
1674,BTQ,4,0.0004
1675,BTR,4,0.0004
1676,BTS,4,0.0004
1677,BTT,4,0.0004
1678,BTU,4,0.0004
1679,BTV,4,0.0004
1680,BTW,4,0.0004
1681,BTX,4,0.0004
1682,BTY,4,0.0004
1683,BTZ,4,0.0004
1684,BU,4,0.0004
1685,BUA,4,0.0004
1686,BUB,4,0.0004
1687,BUC,4,0.0004
1688,BUD,4,0.0004
1689,BUE,4,0.0004
1690,BUF,4,0.0004
1691,BUG,4,0.0004
1692,BUH,4,0.0004
1693,BUI,4,0.0004
1694,BUJ,4,0.0004
1695,BUK,4,0.0004
1696,BUL,4,0.0004
1697,BUM,4,0.0004
1698,BUN,4,0.0004
1699,BUO,4,0.0004
1700,BUP,4,0.0004
1701,BUQ,4,0.0004
1702,BUR,4,0.0004
1703,BUS,4,0.0004
1704,BUT,4,0.0004
1705,BUU,4,0.0004
1706,BUV,4,0.0004
1707,BUW,4,0.0004
1708,BUX,4,0.0004
1709,BUY,4,0.0004
1710,BUZ,4,0.0004
1711,BV,4,0.0004
1712,BVA,4,0.0004
1713,BVB,4,0.0004
1714,BVC,4,0.0004
1715,BVD,4,0.0004
1716,BVE,4,0.0004
1717,BVF,4,0.0004
1718,BVG,4,0.0004
1719,BVH,4,0.0004
1720,BVI,4,0.0004
1721,BVJ,4,0.0004
1722,BVK,4,0.0004
1723,BVL,4,0.0004
1724,BVM,4,0.0004
1725,BVN,4,0.0004
1726,BVO,4,0.0004
1727,BVP,4,0.0004
1728,BVQ,4,0.0004
1729,BVR,4,0.0004
1730,BVS,4,0.0004
1731,BVT,4,0.0004
1732,BVU,4,0.0004
1733,BVV,4,0.0004
1734,BVW,4,0.0004
1735,BVX,4,0.0004
1736,BVY,4,0.0004
1737,BVZ,4,0.0004
1738,BW,4,0.0004
1739,BWA,4,0.0004
1740,BWB,4,0.0004
1741,BWC,4,0.0004
1742,BWD,4,0.0004
1743,BWE,4,0.0004
1744,BWF,4,0.0004
1745,BWG,4,0.0004
1746,BWH,4,0.0004
1747,BWI,4,0.0004
1748,BWJ,4,0.0004
1749,BWK,4,0.0004
1750,BWL,4,0.0004
1751,BWM,4,0.0004
1752,BWN,4,0.0004
1753,BWO,4,0.0004
1754,BWP,4,0.0004
1755,BWQ,4,0.0004
1756,BWR,4,0.0004
1757,BWS,4,0.0004
1758,BWT,4,0.0004
1759,BWU,4,0.0004
1760,BWV,4,0.0004
1761,BWW,4,0.0004
1762,BWX,4,0.0004
1763,BWY,4,0.0004
1764,BWZ,4,0.0004
1765,BX,4,0.0004
1766,BXA,4,0.0004
1767,BXB,4,0.0004
1768,BXC,4,0.0004
1769,BXD,4,0.0004
1770,BXE,4,0.0004
1771,BXF,4,0.0004
1772,BXG,4,0.0004
1773,BXH,4,0.0004
1774,BXI,4,0.0004
1775,BXJ,4,0.0004
1776,BXK,4,0.0004
1777,BXL,4,0.0004
1778,BXM,4,0.0004
1779,BXN,4,0.0004
1780,BXO,4,0.0004
1781,BXP,4,0.0004
1782,BXQ,4,0.0004
1783,BXR,4,0.0004
1784,BXS,4,0.0004
1785,BXT,4,0.0004
1786,BXU,4,0.0004
1787,BXV,4,0.0004
1788,BXW,4,0.0004
1789,BXX,4,0.0004
1790,BXY,4,0.0004
1791,BXZ,4,0.0004
1792,BY,4,0.0004
1793,BYA,4,0.0004
1794,BYB,4,0.0004
1795,BYC,4,0.0004
1796,BYD,4,0.0004
1797,BYE,4,0.0004
1798,BYF,4,0.0004
1799,BYG,4,0.0004
1800,BYH,4,0.0004
1801,BYI,4,0.0004
1802,BYJ,4,0.0004
1803,BYK,4,0.0004
1804,BYL,4,0.0004
1805,BYM,4,0.0004
1806,BYN,4,0.0004
1807,BYO,4,0.0004
1808,BYP,4,0.0004
1809,BYQ,4,0.0004
1810,BYR,4,0.0004
1811,BYS,4,0.0004
1812,BYT,4,0.0004
1813,BYU,4,0.0004
1814,BYV,4,0.0004
1815,BYW,4,0.0004
1816,BYX,4,0.0004
1817,BYY,4,0.0004
1818,BYZ,4,0.0004
1819,BZ,4,0.0004
1820,BZA,4,0.0004
1821,BZB,4,0.0004
1822,BZC,4,0.0004
1823,BZD,4,0.0004
1824,BZE,4,0.0004
1825,BZF,4,0.0004
1826,BZG,4,0.0004
1827,BZH,4,0.0004
1828,BZI,4,0.0004
1829,BZJ,4,0.0004
1830,BZK,4,0.0004
1831,BZL,4,0.0004
1832,BZM,4,0.0004
1833,BZN,4,0.0004
1834,BZO,4,0.0004
1835,BZP,4,0.0004
1836,BZQ,4,0.0004
1837,BZR,4,0.0004
1838,BZS,4,0.0004
1839,BZT,4,0.0004
1840,BZU,4,0.0004
1841,BZV,4,0.0004
1842,BZW,4,0.0004
1843,BZX,4,0.0004
1844,BZY,4,0.0004
1845,BZZ,4,0.0004
1846,C,4,0.0004
1847,CA,4,0.0004
1848,CAA,4,0.0004
1849,CAB,4,0.0004
1850,CAC,4,0.0004
1851,CAD,4,0.0004
1852,CAE,4,0.0004
1853,CAF,4,0.0004
1854,CAG,4,0.0004
1855,CAH,4,0.0004
1856,CAI,4,0.0004
1857,CAJ,4,0.0004
1858,CAK,4,0.0004
1859,CAL,4,0.0004
1860,CAM,4,0.0004
1861,CAN,4,0.0004
1862,CAO,4,0.0004
1863,CAP,4,0.0004
1864,CAQ,4,0.0004
1865,CAR,4,0.0004
1866,CAS,4,0.0004
1867,CAT,4,0.0004
1868,CAU,4,0.0004
1869,CAV,4,0.0004
1870,CAW,4,0.0004
1871,CAX,4,0.0004
1872,CAY,4,0.0004
1873,CAZ,4,0.0004
1874,CB,4,0.0004
1875,CBA,4,0.0004
1876,CBB,4,0.0004
1877,CBC,4,0.0004
1878,CBD,4,0.0004
1879,CBE,4,0.0004
1880,CBF,4,0.0004
1881,CBG,4,0.0004
1882,CBH,4,0.0004
1883,CBI,4,0.0004
1884,CBJ,4,0.0004
1885,CBK,4,0.0004
1886,CBL,4,0.0004
1887,CBM,4,0.0004
1888,CBN,4,0.0004
1889,CBO,4,0.0004
1890,CBP,4,0.0004
1891,CBQ,4,0.0004
1892,CBR,4,0.0004
1893,CBS,4,0.0004
1894,CBT,4,0.0004
1895,CBU,4,0.0004
1896,CBV,4,0.0004
1897,CBW,4,0.0004
1898,CBX,4,0.0004
1899,CBY,4,0.0004
1900,CBZ,4,0.0004
1901,CC,4,0.0004
1902,CCA,4,0.0004
1903,CCB,4,0.0004
1904,CCC,4,0.0004
1905,CCD,4,0.0004
1906,CCE,4,0.0004
1907,CCF,4,0.0004
1908,CCG,4,0.0004
1909,CCH,4,0.0004
1910,CCI,4,0.0004
1911,CCJ,4,0.0004
1912,CCK,4,0.0004
1913,CCL,4,0.0004
1914,CCM,4,0.0004
1915,CCN,4,0.0004
1916,CCO,4,0.0004
1917,CCP,4,0.0004
1918,CCQ,4,0.0004
1919,CCR,4,0.0004
1920,CCS,4,0.0004
1921,CCT,4,0.0004
1922,CCU,4,0.0004
1923,CCV,4,0.0004
1924,CCW,4,0.0004
1925,CCX,4,0.0004
1926,CCY,4,0.0004
1927,CCZ,4,0.0004
1928,CD,4,0.0004
1929,CDA,4,0.0004
1930,CDB,4,0.0004
1931,CDC,4,0.0004
1932,CDD,4,0.0004
1933,CDE,4,0.0004
1934,CDF,4,0.0004
1935,CDG,4,0.0004
1936,CDH,4,0.0004
1937,CDI,4,0.0004
1938,CDJ,4,0.0004
1939,CDK,4,0.0004
1940,CDL,4,0.0004
1941,CDM,4,0.0004
1942,CDN,4,0.0004
1943,CDO,4,0.0004
1944,CDP,4,0.0004
1945,CDQ,4,0.0004
1946,CDR,4,0.0004
1947,CDS,4,0.0004
1948,CDT,4,0.0004
1949,CDU,4,0.0004
1950,CDV,4,0.0004
1951,CDW,4,0.0004
1952,CDX,4,0.0004
1953,CDY,4,0.0004
1954,CDZ,4,0.0004
1955,CE,4,0.0004
1956,CEA,4,0.0004
1957,CEB,4,0.0004
1958,CEC,4,0.0004
1959,CED,4,0.0004
1960,CEE,4,0.0004
1961,CEF,4,0.0004
1962,CEG,4,0.0004
1963,CEH,4,0.0004
1964,CEI,4,0.0004
1965,CEJ,4,0.0004
1966,CEK,4,0.0004
1967,CEL,4,0.0004
1968,CEM,4,0.0004
1969,CEN,4,0.0004
1970,CEO,4,0.0004
1971,CEP,4,0.0004
1972,CEQ,4,0.0004
1973,CER,4,0.0004
